idAdministradora,strCnpjAdministradora,strNomeAdministradora,idTipoAdministradora,NomeTipoAdministradora,idSegmento,strNomeSegmento,dtBase,fltTaxaAdministracao,intQuantidadeGruposAtivos,intQuantidadeGruposConstituidosMes,intQuantidadeGruposEncerradosMes,intQuantidadeCotasComercializadasMes,intQuantidadeCotasExcluidasComercializar,intQuantidadeAcumuladaCotasAtivasContempladas,intQuantidadeCotasAtivasNaoContempladas,intQuantidadeCotasAtivasContempladasMes,intQuantidadeCotasAtivasAdimplentes,intQuantidadeCotasAtivasContempladasInadimplente,intQuantidadeCotasAtivasNaoContempladasInadimplentes,intQuantidadeCotasExcluidas,intQuantidadeCotasAtivasQuitadas,intQuantidadeCotasAtivasComCreditoPendenteUtilizacao,fltReceitaOperacional,fltReceitaNaoOperacional,fltDespesaOperacional,fltDespesaAdministrativa,fltDespesaNaoOperacional,fltResultado,fltIndiceDASobreReceita,fltIndiceDOSemDASobreReceita,fltIndiceDOSobreReceita,fltIndiceResultadoSobreReceita
152,16551061,PONTA ADM CONS,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,7.42047,45,0,1,708,781,21868,21049,1015,41093,1099,725,12491,7555,8095,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,12.68536,9,1,0,188,206,4225,2886,227,6400,547,164,2050,1439,885,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
152,16551061,PONTA ADM CONS,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,12.68536,9,1,0,188,206,4225,2886,227,6400,547,164,2050,1439,885,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,9.42017,46,0,0,717,536,12012,10174,397,20468,1344,374,5206,4044,3180,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
152,16551061,PONTA ADM CONS,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,9.42017,46,0,0,717,536,12012,10174,397,20468,1344,374,5206,4044,3180,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,17.13604,37,1,0,4217,3829,3373,51543,243,49420,69,5427,31030,78,2366,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,14.26476,11,0,0,471,174,1886,8543,84,9438,118,873,2533,31,604,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,15.99901,50,1,0,4429,1970,18844,61248,683,72113,1184,6795,27716,685,5496,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
165,40011095,XS5 ADM CONS S.A.,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423126688.0,0.0,-261065472.0,-174518112.0,-13593.17,162047622.83,0.412449,0.204542,0.616991,0.382977
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,18.5807,252,6,3,5697,71795,50941,63462,818,103271,3604,7528,259420,12584,5577,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
77,49937055,GMAC ADM CONS  LTDA,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267756928.0,0.0,-106131576.0,-67716200.0,0.0,161625352.0,0.252902,0.143471,0.396373,0.603627
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
104,64479991,MINAUTO ADM. CONSORCIO,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79064.86,0.0,-103626.29,-96196.62,0.0,-24561.43,1.21668,0.093969,1.310649,-0.310649
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,12.60908,60,0,0,146,143,10703,8696,168,18436,500,463,3848,3697,3221,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
143,96479258,SCANIA ADM CONS LTDA.,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130121160.0,547721.06,-64884876.0,-47887592.0,0.0,65784005.06,0.36648,0.130079,0.49656,0.50344
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,22.0123,18,2,0,271,550,2236,2002,81,3625,298,315,6260,668,270,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
90,57723801,SUZUKI MOTOS ADM. CONS. LTDA,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862455.25,0.0,-1925498.0,-1402309.88,0.0,1936957.25,0.363062,0.135455,0.498517,0.501483
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,17.678511,15,0,0,853,643,1925,8154,130,9000,78,1001,5326,117,305,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
166,43707203,TOYOTA ADM CONS BRASIL LTDA.,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230798.0,0.0,-11590761.0,-9036115.0,0.0,3640037.0,0.593279,0.167729,0.761008,0.238992
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,1,IMÓVEIS,2024-06-01,19.3377,12,0,0,170,1284,1106,5036,29,5294,145,703,9031,90,515,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,2,VEÍCULOS PESADOS,2024-06-01,14.8153,1,0,0,42,0,29,350,4,324,1,54,65,0,9,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,3,VEÍCULOS LEVES,2024-06-01,15.22016,42,2,0,952,214,12620,10091,301,18247,2537,1927,14994,3977,935,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,4,MOTOCICLETAS,2024-06-01,21.014021,178,2,0,3891,2211,70255,41914,1495,89584,14136,8449,135398,25027,4490,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,5,ELETRODOMÉSTICOS,2024-06-01,19.357441,0,0,0,217,0,4352,2926,118,5936,730,612,4914,1529,377,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
73,47458153,YAMAHA ADM CONS LTDA,2,Balcão Concessionária,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123479408.0,0.0,-110007744.0,-90070616.0,0.0,13471664.0,0.729438,0.161461,0.8909,0.1091
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,13.50055,292,0,0,2,2121,40360,2606,31,38115,4838,13,3757,37124,123,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,20.792351,4,0,0,45,3775,1745,1000,49,2251,341,153,6143,597,355,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,7.0,1,0,0,0,4,35,34,1,67,2,0,6,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,33350620,FED.NAC.ASSOC.SERV.BCO CENTRAL,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.0,5,0,1,8,11,524,293,11,700,96,21,253,199,71,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
3,600262,FERRAZ ADM E CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911002.38,65010.41,-1044731.31,-907789.75,0.0,-68718.53,0.9301,0.140307,1.070407,-0.070407
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,21.424891,15,1,0,95,157,1748,1281,44,2526,285,218,3167,716,144,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
30,6940240,FIEL CONSÓRCIOS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601744.38,12814.57,-1105972.25,-978960.5,0.0,508586.7,0.606333,0.078667,0.685,0.315
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,15.94565,1,0,0,0,79,275,1,0,274,2,0,818,274,3,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,18.049379,6,0,0,50,309,333,558,12,788,37,66,688,109,46,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,17.606689,24,0,0,89,1714,2681,1293,49,3497,264,213,4414,1391,295,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
67,45725975,FINAMA ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915697.75,2600.0,-3314992.25,-2528212.25,0.0,603305.5,0.645232,0.200796,0.846029,0.153971
116,78688462,FIPAL,3,Mar Aberto,1,IMÓVEIS,2024-06-01,19.52807,3,0,0,7,298,806,573,5,1251,64,64,1053,484,107,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
116,78688462,FIPAL,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
116,78688462,FIPAL,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,13.3187,17,1,0,175,368,987,1942,44,2613,136,180,1017,160,170,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
116,78688462,FIPAL,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,15.7761,2,0,0,2,65,724,71,8,688,88,19,369,394,63,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
116,78688462,FIPAL,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
116,78688462,FIPAL,3,Mar Aberto,6,SERVIÇOS,2024-06-01,17.793699,1,0,0,0,24,28,35,1,44,7,12,34,1,9,4922978.0,9727.09,-2932021.0,-2225419.0,-57180.78,1943503.31,0.451156,0.143248,0.594404,0.394004
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,4.73087,8,0,0,9,391,929,260,7,1081,78,30,1174,475,50,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
19,4751943,FRANCAUTO ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749096.75,0.0,-439058.19,-364716.41,0.0,310038.56,0.486875,0.099242,0.586117,0.413883
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
15,3870838,FUGANTI ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609.79,48789.4,-145099.75,-136988.19,0.0,-93700.56,2.665182,0.157815,2.822997,-1.822997
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
120,82942400,GAMBATTO ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,1.91954,21,1,0,103,158,1682,1077,40,2449,119,191,188,857,81,1285406.38,150000.0,-549677.69,-434857.25,0.0,885728.69,0.302951,0.079992,0.382942,0.617058
